0.44585835031201926 0.11855099667585933 0.2884460496302881 -1
0.7975553362606792 0.4674564967175916 0.06014127158534743 1
0.22915307490411108 0.2437736706973378 0.2894007328501167 -1
0.46591713039115545 0.4354292535765031 0.7436166462476489 -1
0.16873101198343354 0.5883860015104633 0.5570483506333501 -1
0.6422710834212761 0.25791090836123887 0.12577635428173206 1
0.5364159968295915 0.21282188423341142 0.5947332817624875 -1
0.5595200440908847 0.6339891440731276 0.9986722621610635 -1
0.1530654518900979 0.25992122402025086 0.3598064709098199 -1
0.3620491084491091 0.45361646890586804 0.4061843374000388 -1
0.3204985516044607 0.6805970355762979 0.5630737037116057 -1
0.811635587801856 0.013350984340679384 0.35028475549165794 -1
0.015058230548035678 0.24397102151235117 0.95564438518858 -1
0.6809233752581363 0.30854862534438676 0.5718336579285417 -1
0.574772542835043 0.02603855432836988 0.7950581005401455 -1
0.23059145069872056 0.6521122338673644 0.2246709107077589 -1
0.22948822961881465 0.9580335546796079 0.9304773604614905 -1
0.7261890982187688 0.04051419499714182 0.5941399217904614 -1
0.2949418036231539 0.4471079312697849 0.569987387262432 -1
0.4669129998344468 0.2767529007811106 0.979236032545925 -1
0.2613206164368953 0.0885208991757862 0.277299383607154 -1
0.9537943982145106 0.47960460493159784 0.5364184915206387 1
0.6607959836655181 0.02887181130798655 0.909420790332904 -1
0.3920836836505872 0.5890299845246937 0.4465620532630761 -1
0.9541051648122203 0.47935610954432273 0.954580652720896 -1
0.8255718034387253 0.7252667646945012 0.6856390100093471 -1
0.10377855323927887 0.9280164846927854 0.0948801491527369 1
0.07763496788788815 0.5460350221986234 0.37976992251317343 -1
0.9463258992669085 0.40615881368824536 0.16516783722108452 1
0.4179679804897989 0.421910307100127 0.9652751187927634 -1
0.8342682031472405 0.42388547591282977 0.8300259275377073 -1
0.3804070910259968 0.48021666929558715 0.6452066603489104 -1
0.09990177814269507 0.7362518284112249 0.9781004496358982 -1
0.8952563850899191 0.11270639098008661 0.05189087745388565 1
0.7540880991988904 0.2601889419849073 0.9892364809341297 -1
0.07687299705076445 0.3799783261004377 0.4867611133015336 -1
0.5070599130967177 0.9090700759063877 0.22790787425381576 1
0.666332391885938 0.3521179335174873 0.624949254537133 -1
0.5610236391465188 0.026027575505540135 0.4275042707614056 -1
0.15065067613705074 0.8554949714692198 0.24068562811787286 -1
0.22763962512777336 0.8229516641554434 0.7832719020866346 -1
0.35264423850161986 0.45306501487484496 0.7007593143235399 -1
0.209193945846467 0.2735153401619226 0.006508995693602526 -1
0.7215815716502706 0.3414174801016099 0.5468674986666257 -1
0.9797238855697888 0.8325559726523614 0.5970923432158178 1
0.48887542584023047 0.48856541551564925 0.030927426007212655 1
0.835981732566954 0.6386250418940912 0.23457945192136898 1
0.7679536327340459 0.8515111215312627 0.5683232323791765 1
0.5002483337862161 0.1828336000528218 0.10918207807433411 1
0.7682877077282876 0.44388891093034355 0.9017126659960387 -1
0.16110232568759475 0.19832989421333402 0.45901848589755867 -1
